@Relation titanic
@ATTRIBUTE name string
@ATTRIBUTE classification {Anarchist,Anti-Globalization,Communist/Socialist,Environmental,Leftist,Nationalist/Separatist,Racist,Religious,Right-Wing_Conservative,Right-Wing_Reactionary,n/a,Other}
@ATTRIBUTE continent {Africa,Australia-Oceania,Central_America_and_Caribbean,Central_Asia,East_&_Southeast_Asia,Europe,Middle_East,North_America,South_America,South_Asia}
@ATTRIBUTE victimType {Abortion_Related,Airports_&_Airlines,Business,Educational_Institution,Food_or_Water_Supply,Government_(Diplomatic),Government_(General),Journalists_&_Media,Maritime,Military,NGO,Other,Police,Private_Citizens_&_Property,Religious_Figures/Institutions,Telecommunication,Terrorists,Tourists,Transportation,Unknown,Utilities,Violent_Political_Party}
@ATTRIBUTE attackType {Armed_Assault,Assassination,Bombing/Explosion,Facility/Infrastructure_Attack,Hijacking,Hostage_Taking_(Barricade_Incident),Hostage_Taking_(Kidnapping),Unarmed_Assault,Unknown}
@DATA
Basque_Fatherland_and_Freedom_(ETA),Nationalist/Separatist,Europe,Business,Hostage_Taking_(Kidnapping)
Basque_Fatherland_and_Freedom_(ETA),Nationalist/Separatist,Europe,Maritime,Hostage_Taking_(Kidnapping)
Revolutionary_Armed_Forces_of_Colombia_(FARC),Communist/Socialist,South_America,Business,Hostage_Taking_(Kidnapping)
Basque_Fatherland_and_Freedom_(ETA),Nationalist/Separatist,Europe,Police,Assassination
Basque_Fatherland_and_Freedom_(ETA),Nationalist/Separatist,Europe,Business,Hostage_Taking_(Kidnapping)
Popular_Front_for_the_Liberation_of_Palestine_(PFLP),Nationalist/Separatist,Africa,Airports_&_Airlines,Bombing/Explosion
23rd_of_September_Communist_League,Communist/Socialist,North_America,Journalists_&_Media,Assassination
Irish_Republican_Army_(IRA),Nationalist/Separatist,Europe,Business,Facility/Infrastructure_Attack
Front_for_the_Liberation_of_the_French_Somali_Coast,Nationalist/Separatist,Europe,Unknown,Hostage_Taking_(Kidnapping)
Red_Brigades,Communist/Socialist,Europe,Business,Hostage_Taking_(Kidnapping)
Basque_Fatherland_and_Freedom_(ETA),Nationalist/Separatist,Europe,Government_(General),Assassination
Basque_Fatherland_and_Freedom_(ETA),Nationalist/Separatist,Europe,Government_(General),Assassination
Front_for_the_Liberation_of_the_French_Somali_Coast,Nationalist/Separatist,Europe,Government_(Diplomatic),Armed_Assault
New_Peoples_Army_(NPA),Communist/Socialist,East_&_Southeast_Asia,Business,Facility/Infrastructure_Attack
New_Peoples_Army_(NPA),Communist/Socialist,East_&_Southeast_Asia,Military,Armed_Assault
Moro_National_Liberation_Front_(MNLF),Religious,East_&_Southeast_Asia,Religious_Figures/Institutions,Hostage_Taking_(Kidnapping)
Basque_Fatherland_and_Freedom_(ETA),Nationalist/Separatist,Europe,Transportation,Armed_Assault
Basque_Fatherland_and_Freedom_(ETA),Nationalist/Separatist,Europe,Transportation,Assassination
Basque_Fatherland_and_Freedom_(ETA),Nationalist/Separatist,Europe,Business,Assassination
Basque_Fatherland_and_Freedom_(ETA),Nationalist/Separatist,Europe,Business,Hostage_Taking_(Kidnapping)
First_of_October_Antifascist_Resistance_Group_(GRAPO),Communist/Socialist,Europe,Military,Armed_Assault
Basque_Fatherland_and_Freedom_(ETA),Nationalist/Separatist,Europe,Police,Assassination
Basque_Fatherland_and_Freedom_(ETA),Nationalist/Separatist,Europe,Police,Assassination
Red_Brigades,Communist/Socialist,Europe,Business,Facility/Infrastructure_Attack
Red_Brigades,Communist/Socialist,Europe,Business,Armed_Assault
South-West_Africa_Peoples_Organization_(SWAPO),Other,Africa,Police,Armed_Assault
Tigray_Peoples_Liberation_Front_(TPLF),Nationalist/Separatist,Africa,Private_Citizens_&_Property,Hostage_Taking_(Kidnapping)
Popular_Front_for_the_Liberation_of_Palestine_(PFLP),Nationalist/Separatist,Middle_East,Religious_Figures/Institutions,Bombing/Explosion
23rd_of_September_Communist_League,Communist/Socialist,North_America,Police,Armed_Assault
Moro_National_Liberation_Front_(MNLF),Religious,East_&_Southeast_Asia,Transportation,Armed_Assault
23rd_of_September_Communist_League,Communist/Socialist,North_America,Government_(Diplomatic),Hostage_Taking_(Kidnapping)
First_of_October_Antifascist_Resistance_Group_(GRAPO),Communist/Socialist,Europe,Military,Armed_Assault
First_of_October_Antifascist_Resistance_Group_(GRAPO),Communist/Socialist,Europe,Military,Armed_Assault
Red_Brigades,Communist/Socialist,Europe,Educational_Institution,Bombing/Explosion
Red_Brigades,Communist/Socialist,Europe,Business,Bombing/Explosion
Red_Brigades,Communist/Socialist,Europe,Business,Bombing/Explosion
Justice_Commandos_for_the_Armenian_Genocide,Nationalist/Separatist,Europe,Other,Bombing/Explosion
23rd_of_September_Communist_League,Communist/Socialist,North_America,Government_(General),Armed_Assault
Justice_Commandos_for_the_Armenian_Genocide,Nationalist/Separatist,Europe,Business,Bombing/Explosion
Revolutionary_Armed_Forces_of_Colombia_(FARC),Communist/Socialist,South_America,Private_Citizens_&_Property,Armed_Assault
Canary_Islands_Independence_Movement,Nationalist/Separatist,Europe,Business,Hostage_Taking_(Kidnapping)
Red_Brigades,Communist/Socialist,Europe,Journalists_&_Media,Bombing/Explosion
23rd_of_September_Communist_League,Communist/Socialist,North_America,Police,Armed_Assault
Red_Brigades,Communist/Socialist,Europe,Police,Assassination
Basque_Fatherland_and_Freedom_(ETA),Nationalist/Separatist,Europe,Violent_Political_Party,Assassination
23rd_of_September_Communist_League,Communist/Socialist,North_America,Police,Armed_Assault
23rd_of_September_Communist_League,Communist/Socialist,North_America,Police,Assassination
Moro_National_Liberation_Front_(MNLF),Religious,East_&_Southeast_Asia,Transportation,Armed_Assault
Palestine_Liberation_Organization_(PLO),Nationalist/Separatist,Europe,Airports_&_Airlines,Hijacking
Black_September,Nationalist/Separatist,Middle_East,Airports_&_Airlines,Facility/Infrastructure_Attack
Baader-Meinhof_Group,Communist/Socialist,Europe,Government_(General),Bombing/Explosion
First_of_October_Antifascist_Resistance_Group_(GRAPO),Communist/Socialist,Europe,Other,Bombing/Explosion
First_of_October_Antifascist_Resistance_Group_(GRAPO),Communist/Socialist,Europe,Other,Bombing/Explosion
First_of_October_Antifascist_Resistance_Group_(GRAPO),Communist/Socialist,Europe,Other,Bombing/Explosion
First_of_October_Antifascist_Resistance_Group_(GRAPO),Communist/Socialist,Europe,Other,Bombing/Explosion
First_of_October_Antifascist_Resistance_Group_(GRAPO),Communist/Socialist,Europe,Other,Bombing/Explosion
First_of_October_Antifascist_Resistance_Group_(GRAPO),Communist/Socialist,Europe,Military,Bombing/Explosion
First_of_October_Antifascist_Resistance_Group_(GRAPO),Communist/Socialist,Europe,Business,Bombing/Explosion
First_of_October_Antifascist_Resistance_Group_(GRAPO),Communist/Socialist,Europe,Government_(General),Bombing/Explosion
First_of_October_Antifascist_Resistance_Group_(GRAPO),Communist/Socialist,Europe,Government_(General),Bombing/Explosion
Irish_Republican_Army_(IRA),Nationalist/Separatist,Europe,Government_(Diplomatic),Assassination
Che_Guevara_Brigade,Leftist,Europe,Government_(Diplomatic),Bombing/Explosion
Red_Brigades,Communist/Socialist,Europe,Unknown,Hostage_Taking_(Kidnapping)
Tigray_Peoples_Liberation_Front_(TPLF),Nationalist/Separatist,Africa,Journalists_&_Media,Hostage_Taking_(Kidnapping)
Moro_National_Liberation_Front_(MNLF),Religious,East_&_Southeast_Asia,Business,Hostage_Taking_(Kidnapping)
23rd_of_September_Communist_League,Communist/Socialist,North_America,Educational_Institution,Hostage_Taking_(Kidnapping)
First_of_October_Antifascist_Resistance_Group_(GRAPO),Communist/Socialist,Europe,Military,Armed_Assault
Basque_Fatherland_and_Freedom_(ETA),Nationalist/Separatist,Europe,Police,Bombing/Explosion
23rd_of_September_Communist_League,Communist/Socialist,North_America,Government_(General),Hostage_Taking_(Kidnapping)
Popular_Front_for_the_Liberation_of_Palestine_(PFLP),Nationalist/Separatist,Middle_East,Airports_&_Airlines,Bombing/Explosion
Baader-Meinhof_Group,Communist/Socialist,Europe,Military,Bombing/Explosion
Baader-Meinhof_Group,Communist/Socialist,Europe,Military,Bombing/Explosion
Baader-Meinhof_Group,Communist/Socialist,Europe,Military,Bombing/Explosion
Baader-Meinhof_Group,Communist/Socialist,Europe,Military,Bombing/Explosion
Baader-Meinhof_Group,Communist/Socialist,Europe,Military,Bombing/Explosion
Baader-Meinhof_Group,Communist/Socialist,Europe,Military,Bombing/Explosion
Baader-Meinhof_Group,Communist/Socialist,Europe,Military,Bombing/Explosion
Baader-Meinhof_Group,Communist/Socialist,Europe,Military,Bombing/Explosion
Baader-Meinhof_Group,Communist/Socialist,Europe,Military,Bombing/Explosion
Baader-Meinhof_Group,Communist/Socialist,Europe,Military,Bombing/Explosion
Baader-Meinhof_Group,Communist/Socialist,Europe,Military,Bombing/Explosion
Baader-Meinhof_Group,Communist/Socialist,Europe,Military,Bombing/Explosion
Baader-Meinhof_Group,Communist/Socialist,Europe,Military,Bombing/Explosion
Baader-Meinhof_Group,Communist/Socialist,Europe,Military,Bombing/Explosion
Baader-Meinhof_Group,Communist/Socialist,Europe,Military,Bombing/Explosion
Baader-Meinhof_Group,Communist/Socialist,Europe,Military,Bombing/Explosion
Baader-Meinhof_Group,Communist/Socialist,Europe,Military,Bombing/Explosion
International_Revolutionary_Action_Group_(GARI),Communist/Socialist,Europe,Transportation,Armed_Assault
Baader-Meinhof_Group,Communist/Socialist,Europe,Private_Citizens_&_Property,Facility/Infrastructure_Attack
Popular_Front_for_the_Liberation_of_Palestine_(PFLP),Nationalist/Separatist,Africa,Airports_&_Airlines,Bombing/Explosion
Red_Brigades,Communist/Socialist,Europe,Police,Assassination
Che_Guevara_Brigade,Leftist,Europe,Government_(Diplomatic),Bombing/Explosion
Che_Guevara_Brigade,Leftist,Europe,Government_(Diplomatic),Bombing/Explosion
Che_Guevara_Brigade,Leftist,Europe,Business,Bombing/Explosion
Irish_Republican_Army_(IRA),Nationalist/Separatist,Europe,Police,Bombing/Explosion
Abu_Nidal_Organization_(ANO),Nationalist/Separatist,Middle_East,Business,Hostage_Taking_(Barricade_Incident)
Revolutionary_Armed_Forces_of_Colombia_(FARC),Communist/Socialist,South_America,Business,Hostage_Taking_(Kidnapping)
Basque_Fatherland_and_Freedom_(ETA),Nationalist/Separatist,Europe,Business,Bombing/Explosion
First_of_October_Antifascist_Resistance_Group_(GRAPO),Communist/Socialist,Europe,Police,Armed_Assault
Basque_Fatherland_and_Freedom_(ETA),Nationalist/Separatist,Europe,Government_(General),Assassination
Abu_Nidal_Organization_(ANO),Nationalist/Separatist,South_Asia,Government_(Diplomatic),Bombing/Explosion
Red_Brigades,Communist/Socialist,Europe,Government_(General),Hostage_Taking_(Barricade_Incident)
23rd_of_September_Communist_League,Communist/Socialist,North_America,Business,Armed_Assault
Youth_Action_Group,Right-Wing_Conservative,Europe,Business,Bombing/Explosion
Youth_Action_Group,Right-Wing_Conservative,Europe,Business,Bombing/Explosion
Youth_Action_Group,Right-Wing_Conservative,Europe,Journalists_&_Media,Bombing/Explosion
Red_Brigades,Communist/Socialist,Europe,Private_Citizens_&_Property,Armed_Assault
Red_Brigades,Communist/Socialist,Europe,Private_Citizens_&_Property,Armed_Assault
Red_Brigades,Communist/Socialist,Europe,Private_Citizens_&_Property,Armed_Assault
Red_Brigades,Communist/Socialist,Europe,Government_(General),Armed_Assault
Polisario_Front,Nationalist/Separatist,Europe,Government_(Diplomatic),Bombing/Explosion
First_of_October_Antifascist_Resistance_Group_(GRAPO),Communist/Socialist,Europe,Business,Armed_Assault
Baader-Meinhof_Group,Communist/Socialist,Europe,Business,Facility/Infrastructure_Attack
Baader-Meinhof_Group,Communist/Socialist,Europe,Airports_&_Airlines,Bombing/Explosion
Red_Brigades,Communist/Socialist,Europe,Business,Facility/Infrastructure_Attack
Red_Brigades,Communist/Socialist,Europe,Business,Hostage_Taking_(Barricade_Incident)
Abu_Nidal_Organization_(ANO),Nationalist/Separatist,Middle_East,Business,Hostage_Taking_(Barricade_Incident)
New_Peoples_Army_(NPA),Communist/Socialist,East_&_Southeast_Asia,Business,Armed_Assault
Red_Brigades,Communist/Socialist,Europe,Business,Assassination
Red_Brigades,Communist/Socialist,Europe,Business,Armed_Assault
Abu_Nidal_Organization_(ANO),Nationalist/Separatist,Middle_East,Government_(Diplomatic),Assassination
Red_Brigades,Communist/Socialist,Europe,Government_(General),Armed_Assault
First_of_October_Antifascist_Resistance_Group_(GRAPO),Communist/Socialist,Europe,Journalists_&_Media,Bombing/Explosion
First_of_October_Antifascist_Resistance_Group_(GRAPO),Communist/Socialist,Europe,Journalists_&_Media,Bombing/Explosion
First_of_October_Antifascist_Resistance_Group_(GRAPO),Communist/Socialist,Europe,Journalists_&_Media,Bombing/Explosion
First_of_October_Antifascist_Resistance_Group_(GRAPO),Communist/Socialist,Europe,Journalists_&_Media,Bombing/Explosion
23rd_of_September_Communist_League,Communist/Socialist,North_America,Business,Hostage_Taking_(Kidnapping)
23rd_of_September_Communist_League,Communist/Socialist,North_America,Business,Assassination
Red_Brigades,Communist/Socialist,Europe,Private_Citizens_&_Property,Armed_Assault
First_of_October_Antifascist_Resistance_Group_(GRAPO),Communist/Socialist,Europe,Government_(General),Hostage_Taking_(Kidnapping)
23rd_of_September_Communist_League,Communist/Socialist,North_America,Business,Armed_Assault
Red_Brigades,Communist/Socialist,Europe,Police,Assassination
Basque_Fatherland_and_Freedom_(ETA),Nationalist/Separatist,Europe,Business,Hostage_Taking_(Kidnapping)
First_of_October_Antifascist_Resistance_Group_(GRAPO),Communist/Socialist,Europe,Business,Armed_Assault
Basque_Fatherland_and_Freedom_(ETA),Nationalist/Separatist,Europe,Military,Assassination
Red_Brigades,Communist/Socialist,Europe,Business,Hostage_Taking_(Kidnapping)
First_of_October_Antifascist_Resistance_Group_(GRAPO),Communist/Socialist,Europe,Journalists_&_Media,Bombing/Explosion
Red_Brigades,Communist/Socialist,Europe,Telecommunication,Facility/Infrastructure_Attack
Basque_Fatherland_and_Freedom_(ETA),Nationalist/Separatist,Europe,Business,Hostage_Taking_(Kidnapping)
First_of_October_Antifascist_Resistance_Group_(GRAPO),Communist/Socialist,Europe,Business,Facility/Infrastructure_Attack
Canary_Islands_Independence_Movement,Nationalist/Separatist,Europe,Airports_&_Airlines,Bombing/Explosion
Basque_Fatherland_and_Freedom_(ETA),Nationalist/Separatist,Europe,Business,Hostage_Taking_(Kidnapping)
Basque_Fatherland_and_Freedom_(ETA),Nationalist/Separatist,Europe,Private_Citizens_&_Property,Hostage_Taking_(Kidnapping)
23rd_of_September_Communist_League,Communist/Socialist,North_America,Police,Armed_Assault
23rd_of_September_Communist_League,Communist/Socialist,North_America,Business,Assassination
First_of_October_Antifascist_Resistance_Group_(GRAPO),Communist/Socialist,Europe,Military,Hostage_Taking_(Kidnapping)
Revolutionary_Armed_Forces_of_Colombia_(FARC),Communist/Socialist,South_America,Government_(Diplomatic),Armed_Assault
First_of_October_Antifascist_Resistance_Group_(GRAPO),Communist/Socialist,Europe,Unknown,Armed_Assault
Basque_Fatherland_and_Freedom_(ETA),Nationalist/Separatist,Europe,Business,Bombing/Explosion
First_of_October_Antifascist_Resistance_Group_(GRAPO),Communist/Socialist,Europe,Police,Bombing/Explosion
First_of_October_Antifascist_Resistance_Group_(GRAPO),Communist/Socialist,Europe,Police,Armed_Assault
First_of_October_Antifascist_Resistance_Group_(GRAPO),Communist/Socialist,Europe,Police,Armed_Assault
Red_Flag_(Venezuela),Communist/Socialist,South_America,Business,Hostage_Taking_(Kidnapping)
Revolutionary_Armed_Forces_of_Colombia_(FARC),Communist/Socialist,South_America,Business,Bombing/Explosion
New_Order,Racist,Europe,Transportation,Bombing/Explosion
First_of_October_Antifascist_Resistance_Group_(GRAPO),Communist/Socialist,Europe,Police,Assassination
Red_Brigades,Communist/Socialist,Europe,Government_(General),Armed_Assault
Revolutionary_Armed_Forces_of_Colombia_(FARC),Communist/Socialist,South_America,Government_(General),Hostage_Taking_(Kidnapping)
Canary_Islands_Independence_Movement,Nationalist/Separatist,Europe,Military,Armed_Assault
Red_Brigades,Communist/Socialist,Europe,Private_Citizens_&_Property,Armed_Assault
Red_Brigades,Communist/Socialist,Europe,Private_Citizens_&_Property,Armed_Assault
Canary_Islands_Independence_Movement,Nationalist/Separatist,Europe,Business,Bombing/Explosion
Revolutionary_Armed_Forces_of_Colombia_(FARC),Communist/Socialist,South_America,Business,Hostage_Taking_(Kidnapping)
Polisario_Front,Nationalist/Separatist,Africa,Business,Hostage_Taking_(Kidnapping)
Action_Front_for_the_Liberation_of_the_Baltic_Countries,Other,Europe,Business,Facility/Infrastructure_Attack
Action_Front_for_the_Liberation_of_the_Baltic_Countries,Other,Europe,Government_(Diplomatic),Facility/Infrastructure_Attack
First_of_October_Antifascist_Resistance_Group_(GRAPO),Communist/Socialist,Europe,Airports_&_Airlines,Bombing/Explosion
Red_Brigades,Communist/Socialist,Europe,Business,Armed_Assault
Red_Brigades,Communist/Socialist,Europe,Educational_Institution,Assassination
Basque_Fatherland_and_Freedom_(ETA),Nationalist/Separatist,Europe,Police,Assassination
Basque_Fatherland_and_Freedom_(ETA),Nationalist/Separatist,Europe,Business,Armed_Assault
Polisario_Front,Nationalist/Separatist,Africa,Tourists,Hostage_Taking_(Kidnapping)
Polisario_Front,Nationalist/Separatist,Africa,Business,Armed_Assault
Red_Brigades,Communist/Socialist,Europe,Journalists_&_Media,Armed_Assault
Basque_Fatherland_and_Freedom_(ETA),Nationalist/Separatist,Europe,Police,Armed_Assault
Justice_Commandos_for_the_Armenian_Genocide,Nationalist/Separatist,Europe,Tourists,Bombing/Explosion
First_of_October_Antifascist_Resistance_Group_(GRAPO),Communist/Socialist,Europe,Government_(Diplomatic),Bombing/Explosion
Basque_Fatherland_and_Freedom_(ETA),Nationalist/Separatist,Europe,Police,Assassination
Basque_Fatherland_and_Freedom_(ETA),Nationalist/Separatist,Europe,Business,Hostage_Taking_(Kidnapping)
International_Revolutionary_Action_Group_(GARI),Communist/Socialist,Europe,Business,Bombing/Explosion
23rd_of_September_Communist_League,Communist/Socialist,North_America,Business,Hostage_Taking_(Kidnapping)
28_May_Armenian_Organization,Nationalist/Separatist,Middle_East,Airports_&_Airlines,Bombing/Explosion
28_May_Armenian_Organization,Nationalist/Separatist,Middle_East,Transportation,Bombing/Explosion
Red_Brigades,Communist/Socialist,Europe,Business,Assassination
Red_Brigades,Communist/Socialist,Europe,Journalists_&_Media,Armed_Assault
Red_Brigades,Communist/Socialist,Europe,Journalists_&_Media,Bombing/Explosion
Red_Brigades,Communist/Socialist,Europe,Journalists_&_Media,Bombing/Explosion
Red_Brigades,Communist/Socialist,Europe,Journalists_&_Media,Bombing/Explosion
Red_Brigades,Communist/Socialist,Europe,Journalists_&_Media,Armed_Assault
Basque_Fatherland_and_Freedom_(ETA),Nationalist/Separatist,Europe,Utilities,Bombing/Explosion
Basque_Fatherland_and_Freedom_(ETA),Nationalist/Separatist,Europe,Police,Bombing/Explosion
First_of_October_Antifascist_Resistance_Group_(GRAPO),Communist/Socialist,Europe,Police,Assassination
Basque_Fatherland_and_Freedom_(ETA),Nationalist/Separatist,Europe,Utilities,Bombing/Explosion
Basque_Fatherland_and_Freedom_(ETA),Nationalist/Separatist,Europe,Utilities,Bombing/Explosion
Basque_Fatherland_and_Freedom_(ETA),Nationalist/Separatist,Europe,Utilities,Bombing/Explosion
Basque_Fatherland_and_Freedom_(ETA),Nationalist/Separatist,Europe,Utilities,Bombing/Explosion
Basque_Fatherland_and_Freedom_(ETA),Nationalist/Separatist,Europe,Utilities,Bombing/Explosion
First_of_October_Antifascist_Resistance_Group_(GRAPO),Communist/Socialist,Europe,Military,Armed_Assault
Basque_Fatherland_and_Freedom_(ETA),Nationalist/Separatist,Europe,Government_(General),Bombing/Explosion
Basque_Fatherland_and_Freedom_(ETA),Nationalist/Separatist,Europe,Police,Bombing/Explosion
Basque_Fatherland_and_Freedom_(ETA),Nationalist/Separatist,Europe,Business,Bombing/Explosion
Basque_Fatherland_and_Freedom_(ETA),Nationalist/Separatist,Europe,Journalists_&_Media,Bombing/Explosion
Basque_Fatherland_and_Freedom_(ETA),Nationalist/Separatist,Europe,Police,Bombing/Explosion
